onset	duration	trial_type	value
17.77664	10	Left	1
38.076416	10	Left	1
52.412416	10	Left	1
66.748416	10	Left	1
78.102528	10	Right	1
89.915392	10	Right	1
108.609536	10	Right	1
120.193024	10	Right	1
134.529024	10	Left	1
151.158784	10	Right	1
169.73824	10	Left	1
188.432384	10	Right	1
209.3056	10	Left	1
230.178816	10	Left	1
241.762304	10	Left	1
260.456448	10	Left	1
272.613376	10	Left	1
286.72	10	Left	1
299.33568	10	Right	1
319.635456	10	Left	1
337.18272	10	Right	1
353.353728	10	Right	1
366.198784	10	Right	1
385.122304	10	Left	1
403.70176	10	Right	1
424.689664	10	Left	1
435.929088	10	Right	1
449.462272	10	Right	1
465.289216	10	Right	1
485.474304	10	Right	1
