onset	duration	trial_type	value
19.49696	10	Right	1
34.521088	10	Right	1
52.985856	10	Left	1
64.569344	10	Left	1
82.00192	10	Left	1
99.434496	10	Left	1
115.26144	10	Left	1
131.8912	10	Right	1
148.865024	10	Right	1
162.054144	10	Right	1
176.390144	10	Left	1
189.349888	10	Left	1
201.736192	10	Left	1
216.18688	10	Right	1
232.013824	10	Right	1
245.776384	10	Right	1
259.080192	10	Right	1
272.728064	10	Left	1
286.261248	10	Right	1
303.120384	10	Left	1
319.40608	10	Left	1
338.214912	10	Right	1
353.23904	10	Right	1
373.080064	10	Right	1
387.530752	10	Right	1
402.898944	10	Left	1
415.399936	10	Left	1
432.029696	10	Left	1
449.232896	10	Left	1
465.05984	10	Right	1
