onset	duration	trial_type	value
17.77664	10	Left	1
29.474816	10	Right	1
46.678016	10	Right	1
62.275584	10	Left	1
78.675968	10	Left	1
93.011968	10	Left	1
104.36608	10	Right	1
119.504896	10	Right	1
136.708096	10	Left	1
153.796608	10	Left	1
165.494784	10	Left	1
184.188928	10	Right	1
199.901184	10	Right	1
214.46656	10	Left	1
235.339776	10	Right	1
251.510784	10	Right	1
267.108352	10	Left	1
278.577152	10	Right	1
296.009728	10	Left	1
308.969472	10	Left	1
329.269248	10	Left	1
344.752128	10	Right	1
358.514688	10	Right	1
374.341632	10	Right	1
387.989504	10	Right	1
408.518656	10	Left	1
420.102144	10	Left	1
436.731904	10	Left	1
456.114176	10	Right	1
471.138304	10	Right	1
