onset	duration	trial_type	value
17.661952	10	Right	1
32.68608	10	Right	1
51.03616	10	Left	1
62.734336	10	Left	1
80.166912	10	Left	1
97.4848	10	Left	1
113.311744	10	Left	1
130.056192	10	Right	1
146.915328	10	Right	1
160.219136	10	Right	1
174.440448	10	Left	1
187.400192	10	Left	1
199.901184	10	Left	1
214.237184	10	Right	1
230.064128	10	Right	1
243.826688	10	Right	1
257.130496	10	Right	1
270.66368	10	Left	1
284.311552	10	Right	1
301.056	10	Left	1
317.341696	10	Left	1
336.150528	10	Right	1
351.174656	10	Right	1
371.01568	10	Right	1
385.466368	10	Right	1
400.83456	10	Left	1
413.335552	10	Left	1
429.965312	10	Left	1
447.168512	10	Left	1
462.995456	10	Right	1
