onset	duration	trial_type	value
15.368192	10	Left	1
27.181056	10	Right	1
44.269568	10	Right	1
59.981824	10	Left	1
76.382208	10	Left	1
90.60352	10	Left	1
102.07232	10	Right	1
117.211136	10	Right	1
134.414336	10	Left	1
151.502848	10	Left	1
163.315712	10	Left	1
181.895168	10	Right	1
197.722112	10	Right	1
212.287488	10	Left	1
233.275392	10	Right	1
249.331712	10	Right	1
265.043968	10	Left	1
276.512768	10	Right	1
293.945344	10	Left	1
307.019776	10	Left	1
327.319552	10	Left	1
342.687744	10	Right	1
356.564992	10	Right	1
372.391936	10	Right	1
386.039808	10	Right	1
406.56896	10	Left	1
418.267136	10	Left	1
434.782208	10	Left	1
454.16448	10	Right	1
469.303296	10	Right	1
